date,year_month,month_offset,month_num,quarter,is_quarter_end,entity_id,company_name,ticker,industry,sector,indicator,category,is_environment,is_social,is_governance,materiality_score,base_score,trend_component,seasonal_component,sector_avg_score,industry_avg_score,vs_sector_delta,vs_industry_delta,lag_1m,lag_3m,lag_6m,rolling_mean_3m,rolling_std_3m,momentum_1m,momentum_3m,controversy_count_month,controversy_rolling_3m,controversy_total_12m,esg_score,has_live_esg,revenue_usd,emissions_tco2e,emissions_intensity,ceo_pay_ratio,labor_fines_usd_5y,other_fines_usd_5y,has_live_wem
2024-06-01,2024-06,8,6,2,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3923,0.396,-0.0,0.0,0.5373,0.428,-0.14500000000000002,-0.03570000000000001,0.4054,0.4047,0.42898200000000003,0.39946666666666664,0.006636515149785591,-0.0131,-0.012400000000000022,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.4073,0.396,-0.0,0.0,0.5361833333333333,0.4376,-0.12888333333333335,-0.030299999999999994,0.3923,0.4007,0.42898200000000003,0.40166666666666667,0.008167210866221929,0.015000000000000013,0.006599999999999995,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.382,0.396,-0.0,0.0,0.5366166666666666,0.4213,-0.15461666666666662,-0.0393,0.4073,0.4054,0.42898200000000003,0.39386666666666664,0.012722552154867913,-0.02529999999999999,-0.023399999999999976,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3937,0.396,-0.0,0.0,0.5349499999999999,0.4254,-0.14124999999999993,-0.031700000000000006,0.382,0.3923,0.4047,0.39433333333333337,0.012661885062396282,0.011699999999999988,0.0014000000000000123,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3943,0.396,-0.0,0.0,0.5446666666666667,0.43725,-0.15036666666666676,-0.042950000000000044,0.3937,0.4073,0.4007,0.38999999999999996,0.006934695379034407,0.0005999999999999894,-0.013000000000000012,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3902,0.396,-0.0,0.0,0.5398666666666667,0.42245,-0.14966666666666673,-0.03225,0.3943,0.382,0.4054,0.3927333333333333,0.0022143471573659,-0.0040999999999999925,0.008199999999999985,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.4025,0.396,-0.0,0.0,0.5396,0.4218,-0.13709999999999994,-0.019299999999999984,0.3902,0.3937,0.3923,0.39566666666666667,0.00626285344977309,0.012300000000000033,0.00880000000000003,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3753,0.396,-0.0,0.0,0.5294666666666666,0.4057,-0.15416666666666662,-0.030399999999999983,0.4025,0.3943,0.4073,0.3893333333333333,0.013620695038555628,-0.027200000000000002,-0.01899999999999996,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Systemic Risk Management,Governance,0,0,1,0.3869,0.396,-0.0,0.0,0.5476166666666666,0.44075,-0.16071666666666662,-0.05384999999999995,0.3753,0.3902,0.382,0.3882333333333334,0.01364893158211784,0.0116,-0.0032999999999999696,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.4995,0.505,-0.0,0.0,0.4817600000000001,0.4995,0.017739999999999922,0.0,0.504495,0.514485,0.52947,0.4995,0.0,-0.004995000000000027,-0.01498499999999997,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5012,0.505,-0.0,0.0,0.47603,0.5012,0.02516999999999997,0.0,0.4995,0.514485,0.52947,0.50035,0.0012020815280171357,0.0016999999999999793,-0.013284999999999991,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.4978,0.505,-0.0,0.0,0.47508,0.4978,0.022720000000000018,0.0,0.5012,0.514485,0.52947,0.4995,0.0016999999999999793,-0.0033999999999999586,-0.01668499999999995,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5239,0.505,-0.0,0.0,0.4769,0.5239,0.04700000000000004,0.0,0.4978,0.4995,0.52947,0.5076333333333333,0.014189550145558998,0.026100000000000012,0.024400000000000033,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.4844,0.505,-0.0,0.0,0.47857000000000005,0.4844,0.005829999999999946,0.0,0.5239,0.5012,0.52947,0.5020333333333334,0.02008739239755457,-0.039500000000000035,-0.01679999999999998,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5267,0.505,-0.0,0.0,0.48422,0.5267,0.04247999999999996,0.0,0.4844,0.4978,0.52947,0.5116666666666667,0.023655091065843164,0.04229999999999995,0.028899999999999926,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5127,0.505,-0.0,0.0,0.47643,0.5127,0.036270000000000024,0.0,0.5267,0.5239,0.4995,0.5079333333333333,0.021549091241473084,-0.013999999999999901,-0.011199999999999988,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5138,0.505,-0.0,0.0,0.48339,0.5138,0.030410000000000048,0.0,0.5127,0.4844,0.5012,0.5177333333333335,0.0077848142773820315,0.0010999999999999899,0.029400000000000037,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5187,0.505,-0.0,0.0,0.48199000000000003,0.5187,0.03671000000000002,0.0,0.5138,0.5267,0.4978,0.5150666666666668,0.0031942656954818574,0.0049000000000000155,-0.007999999999999896,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5087,0.505,-0.0,0.0,0.48168,0.5087,0.027020000000000044,0.0,0.5187,0.5127,0.5239,0.5137333333333335,0.005000333322222845,-0.010000000000000009,-0.0040000000000000036,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.5074,0.505,-0.0,0.0,0.47606000000000004,0.5074,0.031339999999999923,0.0,0.5087,0.5138,0.4844,0.5116000000000002,0.006183041322844226,-0.0013000000000000789,-0.006400000000000072,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,80,JD Sports Fashion plc,JD,General retailers,consumer,Waste & Wastewater Management,Environment,1,0,0,0.4778,0.505,-0.0,0.0,0.47683,0.4778,0.0009700000000000264,0.0,0.5074,0.5187,0.5267,0.4979666666666667,0.017476937183995792,-0.02959999999999996,-0.04090000000000005,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.5177,0.444,-0.077,0.0,0.6448454545454546,0.5177,-0.12714545454545456,0.0,0.522877,0.533231,0.5487620000000001,0.5177,0.0,-0.005176999999999987,-0.015530999999999962,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4944,0.444,-0.07,0.0,0.635190909090909,0.4944,-0.14079090909090902,0.0,0.5177,0.533231,0.5487620000000001,0.50605,0.016475588001646568,-0.023300000000000043,-0.038831000000000004,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.5355,0.444,-0.063,0.0,0.6335545454545455,0.5355,-0.0980545454545455,0.0,0.4944,0.533231,0.5487620000000001,0.5158666666666667,0.020611242886670676,0.04109999999999997,0.0022689999999999655,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4891,0.444,-0.056,0.0,0.6194090909090909,0.4891,-0.13030909090909093,0.0,0.5355,0.5177,0.5487620000000001,0.5063333333333334,0.02539770330823897,-0.0464,-0.02860000000000007,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4882,0.444,-0.049,0.0,0.6171090909090909,0.4882,-0.12890909090909092,0.0,0.4891,0.4944,0.5487620000000001,0.5042666666666668,0.02705260307869341,-0.0008999999999999564,-0.006199999999999983,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4751,0.444,-0.042,0.0,0.6057454545454545,0.4751,-0.13064545454545445,0.0,0.4882,0.5355,0.5487620000000001,0.4841333333333333,0.007836027905344108,-0.0131,-0.060399999999999954,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4905,0.444,-0.035,0.0,0.601709090909091,0.4905,-0.11120909090909098,0.0,0.4751,0.4891,0.5177,0.4846,0.00830722577037595,0.01539999999999997,0.0014000000000000123,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4853,0.444,-0.028,0.0,0.594609090909091,0.4853,-0.10930909090909097,0.0,0.4905,0.4882,0.4944,0.48363333333333336,0.007834113436332888,-0.005199999999999982,-0.0029000000000000137,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4807,0.444,-0.021,0.0,0.5861272727272727,0.4807,-0.1054272727272727,0.0,0.4853,0.4751,0.5355,0.48550000000000004,0.004903060268852356,-0.004599999999999993,0.005599999999999994,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4559,0.444,-0.014,0.0,0.5853636363636364,0.4559,-0.1294636363636364,0.0,0.4807,0.4905,0.4891,0.4739666666666667,0.015814339484573198,-0.02479999999999999,-0.034599999999999964,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4535,0.444,-0.007,0.0,0.5668818181818183,0.4535,-0.11338181818181825,0.0,0.4559,0.4853,0.4882,0.4633666666666667,0.015058995097061743,-0.0024000000000000132,-0.031799999999999995,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,83,Kingfisher,KGF,Retailers,consumer,Access & Affordability,Social,0,1,0,0.4692,0.444,-0.0,0.0,0.5691,0.4692,-0.09990000000000004,0.0,0.4535,0.4807,0.4751,0.45953333333333335,0.008457146879020662,0.015699999999999992,-0.01150000000000001,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.4862,0.505,-0.0,0.0,0.42069999999999996,0.4862,0.06550000000000006,0.0,0.491062,0.5007860000000001,0.515372,0.4862,0.0,-0.0048619999999999775,-0.014586000000000043,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5022,0.505,-0.0,0.0,0.42435999999999996,0.5022,0.07784000000000002,0.0,0.4862,0.5007860000000001,0.515372,0.4942,0.01131370849898475,0.01599999999999996,0.0014139999999999153,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5028,0.505,-0.0,0.0,0.42278000000000004,0.5028,0.08001999999999998,0.0,0.5022,0.5007860000000001,0.515372,0.4970666666666667,0.00941558990894004,0.0006000000000000449,0.0020139999999999603,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5121,0.505,-0.0,0.0,0.41566000000000003,0.5121,0.09643999999999997,0.0,0.5028,0.4862,0.515372,0.5057,0.005550675634551289,0.009299999999999975,0.02589999999999998,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.507,0.505,-0.0,0.0,0.42954,0.507,0.07746000000000003,0.0,0.5121,0.5022,0.515372,0.5073,0.00465725240887817,-0.005099999999999993,0.0048000000000000265,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.4961,0.505,-0.0,0.0,0.41929999999999995,0.4961,0.07680000000000003,0.0,0.507,0.5028,0.515372,0.5050666666666667,0.008173330614464038,-0.01090000000000002,-0.006700000000000039,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5017,0.505,-0.0,0.0,0.41689999999999994,0.5017,0.0848000000000001,0.0,0.4961,0.5121,0.4862,0.5015999999999999,0.005450688029964801,0.005600000000000049,-0.010399999999999965,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.535,0.505,-0.0,0.0,0.43100000000000005,0.535,0.10399999999999998,0.0,0.5017,0.507,0.5022,0.5109333333333334,0.021029582338537734,0.033299999999999996,0.028000000000000025,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5017,0.505,-0.0,0.0,0.42336,0.5017,0.07834000000000002,0.0,0.535,0.4961,0.5028,0.5128,0.01922576396401466,-0.033299999999999996,0.005600000000000049,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5222,0.505,-0.0,0.0,0.42318,0.5222,0.09902,0.0,0.5017,0.5017,0.5121,0.5196333333333333,0.01679771809899607,0.020499999999999963,0.020499999999999963,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.5006,0.505,-0.0,0.0,0.43084,0.5006,0.06976000000000004,0.0,0.5222,0.535,0.507,0.5081666666666667,0.012165662058981312,-0.021599999999999953,-0.034399999999999986,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,83,Kingfisher,KGF,Retailers,consumer,Air Quality,Environment,1,0,0,0.4942,0.505,-0.0,0.0,0.4295,0.4942,0.06469999999999998,0.0,0.5006,0.5017,0.4961,0.5056666666666667,0.014671514350377654,-0.006400000000000072,-0.007500000000000062,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5812,0.564,-0.0,0.0,0.6208,0.5812,-0.03959999999999997,0.0,0.5870120000000001,0.5986360000000001,0.6160720000000001,0.5812,0.0,-0.005812000000000039,-0.017436000000000007,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5771,0.564,-0.0,0.0,0.6174416666666667,0.5771,-0.04034166666666672,0.0,0.5812,0.5986360000000001,0.6160720000000001,0.57915,0.0028991378028649572,-0.0041000000000001036,-0.02153600000000011,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5872,0.564,-0.0,0.0,0.616275,0.5872,-0.029074999999999962,0.0,0.5771,0.5986360000000001,0.6160720000000001,0.5818333333333333,0.0050796981537620444,0.010100000000000109,-0.011436000000000002,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5668,0.564,-0.0,0.0,0.6203916666666667,0.5668,-0.053591666666666704,0.0,0.5872,0.5812,0.6160720000000001,0.5770333333333333,0.010200163397384141,-0.020400000000000085,-0.01440000000000008,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5529,0.564,-0.0,0.0,0.6143166666666667,0.5529,-0.061416666666666786,0.0,0.5668,0.5771,0.6160720000000001,0.5689666666666666,0.017252342836071233,-0.013900000000000023,-0.0242,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5716,0.564,-0.0,0.0,0.6207583333333334,0.5716,-0.049158333333333415,0.0,0.5529,0.5872,0.6160720000000001,0.5637666666666666,0.009712020043911458,0.01870000000000005,-0.015600000000000058,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.586,0.564,-0.0,0.0,0.627,0.586,-0.041000000000000036,0.0,0.5716,0.5668,0.5812,0.5701666666666666,0.01659648557175091,0.014399999999999968,0.019199999999999995,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5827,0.564,-0.0,0.0,0.6161916666666666,0.5827,-0.033491666666666586,0.0,0.586,0.5529,0.5771,0.5801,0.0075438716850169205,-0.0032999999999999696,0.02980000000000005,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5735,0.564,-0.0,0.0,0.6196499999999999,0.5735,-0.04614999999999991,0.0,0.5827,0.5716,0.5872,0.5807333333333333,0.006477911185971395,-0.009199999999999986,0.0019000000000000128,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5838,0.564,-0.0,0.0,0.6246916666666666,0.5838,-0.04089166666666666,0.0,0.5735,0.586,0.5668,0.58,0.00565597029695175,0.010299999999999976,-0.0021999999999999797,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5647,0.564,-0.0,0.0,0.6174083333333333,0.5647,-0.05270833333333336,0.0,0.5838,0.5827,0.5529,0.574,0.009559811713627103,-0.019100000000000006,-0.018000000000000016,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,83,Kingfisher,KGF,Retailers,consumer,Business Ethics,Governance,0,0,1,0.5621,0.564,-0.0,0.0,0.61845,0.5621,-0.05635000000000001,0.0,0.5647,0.5735,0.5716,0.5701999999999999,0.011849472562101783,-0.0025999999999999357,-0.011399999999999966,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6386,0.623,-0.0,0.0,0.7282833333333333,0.6386,-0.08968333333333334,0.0,0.644986,0.657758,0.676916,0.6386,0.0,-0.006386000000000003,-0.01915800000000001,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.5942,0.623,-0.0,0.0,0.7275916666666666,0.5942,-0.1333916666666667,0.0,0.6386,0.657758,0.676916,0.6164,0.031395541084682704,-0.044399999999999995,-0.063558,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6343,0.623,-0.0,0.0,0.7222416666666667,0.6343,-0.0879416666666667,0.0,0.5942,0.657758,0.676916,0.6223666666666666,0.02448761591771101,0.040100000000000025,-0.02345799999999998,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6204,0.623,-0.0,0.0,0.7250916666666667,0.6204,-0.10469166666666674,0.0,0.6343,0.6386,0.676916,0.6163,0.020361974363995266,-0.013900000000000023,-0.018199999999999994,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6086,0.623,-0.0,0.0,0.7283750000000001,0.6086,-0.11977500000000008,0.0,0.6204,0.5942,0.676916,0.6211,0.012864291663360224,-0.011799999999999922,0.01440000000000008,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6161,0.623,-0.0,0.0,0.7279666666666667,0.6161,-0.11186666666666667,0.0,0.6086,0.6343,0.676916,0.6150333333333333,0.005971878543082842,0.007499999999999951,-0.018199999999999994,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6173,0.623,-0.0,0.0,0.7231916666666667,0.6173,-0.10589166666666672,0.0,0.6161,0.6204,0.6386,0.614,0.004714870093650512,0.0011999999999999789,-0.0030999999999999917,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6101,0.623,-0.0,0.0,0.725375,0.6101,-0.11527500000000002,0.0,0.6173,0.6086,0.5942,0.6144999999999999,0.003857460304397247,-0.007199999999999984,0.0014999999999999458,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6146,0.623,-0.0,0.0,0.7238000000000001,0.6146,-0.10920000000000007,0.0,0.6101,0.6161,0.6343,0.614,0.003637306695894731,0.0045000000000000595,-0.0014999999999999458,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6203,0.623,-0.0,0.0,0.7225833333333332,0.6203,-0.10228333333333328,0.0,0.6146,0.6173,0.6204,0.6149999999999999,0.005111751167652846,0.005699999999999927,0.0030000000000000027,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6226,0.623,-0.0,0.0,0.7248833333333334,0.6226,-0.10228333333333339,0.0,0.6203,0.6101,0.6086,0.6191666666666666,0.004118656738954135,0.0023000000000000798,0.012500000000000067,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,83,Kingfisher,KGF,Retailers,consumer,Business Model Resilience,Governance,0,0,1,0.6193,0.623,-0.0,0.0,0.7246333333333334,0.6193,-0.10533333333333339,0.0,0.6226,0.6146,0.6161,0.6207333333333334,0.0016921386861992777,-0.0033000000000000806,0.0046999999999999265,0,0.0,0,58.0,0,25000000000,1000000,4e-05,80,5000000,2000000,0
